zone_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
5,2006,5,28,5100,4509,4164,3953,3870,3939,4319,5390,6561,7672,8107,8461,8760,9031,9327,9589,9743,9913,10742,10170,9916,9782,8409,6958
6,2006,5,28,123804,115796,111789,107972,106494,106498,110432,122925,138538,152610,160387,166327,173134,175454,179227,181227,184860,187373,188062,180617,175107,174684,157452,141020
7,2006,5,28,128082,120079,116128,112237,110732,110662,114497,126821,142403,156388,164311,170337,177360,179571,183323,185198,188951,191480,191329,183913,178241,177929,160818,144653
8,2006,5,28,2486,2243,2134,1943,2119,2289,2468,2811,3383,3668,3835,4011,4187,4187,4320,4383,4455,4587,4721,4588,4301,4096,3690,3098
9,2006,5,28,81081,81480,81585,81648,81333,81018,80955,80934,80871,80577,80640,80052,80094,79947,80304,80955,80094,72870,65058,65604,65835,73668,81354,84861
10,2006,5,28,20905,19213,18270,17676,16999,16725,16890,18946,22050,24238,25325,25499,25918,26065,26919,27210,26985,27065,27142,25485,24672,24529,22324,19559
11,2006,5,28,80322,72866,68620,65434,63364,62568,65513,76534,92691,105454,112952,117093,119906,122200,123582,126076,121340,122319,124353,120277,116542,113830,101487,87620
12,2006,5,28,104260,93263,86456,82152,79329,78096,82882,99113,123026,143337,154652,159736,163579,167044,170372,173291,177239,179076,172657,160056,153497,149856,133279,112123
13,2006,5,28,13879,12620,11917,11729,11669,11915,12975,15397,17930,19313,19319,19327,20166,20735,21033,21524,22024,22624,23335,22335,22350,22522,20031,17044
14,2006,5,28,14739,12947,11802,11087,10850,10619,11177,14199,18206,21418,23350,24990,26813,28420,29601,30255,30676,30730,29785,27808,26123,24994,21718,18023
15,2006,5,28,51695,46737,44200,42513,41733,41973,42426,49749,59094,67744,72353,75850,78622,81278,83346,85038,85094,86813,88024,82192,78564,77206,68674,58852
16,2006,5,28,22542,19945,18399,17519,17025,16888,18289,23119,28762,32928,34706,35728,36835,38144,39136,40715,41869,43120,43975,41047,39965,38844,33803,27805
17,2006,5,28,23244,21548,20389,19516,19111,19785,20187,23434,27240,30416,32393,34263,36064,37592,38503,39150,39487,39949,39267,37499,36517,36355,33182,29233
18,2006,5,28,147676,131597,121600,116172,113690,113957,119767,142519,174586,200645,215170,225449,238419,248123,255128,261797,262334,258200,278999,264298,256926,251050,218035,182215
19,2006,5,28,55518,49742,46207,44107,43210,43766,45853,54517,66500,76221,81632,86985,92286,96130,98514,100344,101792,103491,103061,96594,93164,90750,79029,65764
20,2006,5,28,60459,56018,53540,52573,52208,54442,57152,65026,74716,79979,81467,83798,86538,88809,91314,93653,94253,96745,99778,94720,92616,92681,83499,72710
21,2006,5,28,1196564,1104602,1052564,1015391,997741,999224,1037994,1179826,1368328,1523912,1608717,1668627,1734209,1773514,1813032,1844010,1862589,1873282,1886877,1798155,1742794,1729880,1557775,1367492
1,2006,5,29,13808,12112,11205,10763,10497,10655,11168,13112,16082,19300,21937,24291,25636,26839,28098,29363,29922,30342,29717,28310,26874,25635,22319,18374
2,2006,5,29,122085,114381,107951,104987,102086,102070,104641,113148,128397,145762,158457,169228,175299,181197,185185,188635,194337,198509,197773,194682,193493,191006,170413,149224
3,2006,5,29,131729,123418,116480,113282,110150,110133,112907,122087,138541,157277,170975,182597,189149,195512,199816,203538,209689,214192,213397,210062,208779,206095,183877,161013
4,2006,5,29,349,324,328,313,305,322,365,492,572,651,679,679,616,624,648,621,639,649,630,627,645,634,544,440
5,2006,5,29,5604,4906,4460,4193,4079,4120,4429,5418,6697,7944,9037,9937,10524,10890,11005,11435,11685,12195,12206,13682,12350,11808,9545,7467
6,2006,5,29,127688,119287,112412,109180,106165,106190,109069,118566,135094,153706,167494,179165,185824,192087,196190,200070,206021,210704,209979,208364,205842,202813,179958,156691
7,2006,5,29,131729,123418,116480,113282,110150,110133,112907,122087,138541,157277,170975,182597,189149,195512,199816,203538,209689,214192,213397,210062,208779,206095,183877,161013
8,2006,5,29,2549,2339,2211,2163,2206,2372,2464,2819,3350,3824,4243,4557,4709,4882,4968,5111,5257,5364,5322,5063,4772,4643,3870,3006
9,2006,5,29,85092,84756,79632,79359,79695,79548,78813,78561,78456,78939,74655,64365,43239,24024,24297,24255,24234,46326,81942,82782,83118,83202,83937,84189
10,2006,5,29,17354,16028,15380,15050,14868,15124,15502,16800,18947,20924,23004,24178,24832,25141,25700,26211,26374,26832,26581,26354,25548,25704,22624,19753
11,2006,5,29,75959,68300,63828,61496,60575,61319,64066,71802,85452,100995,112655,119978,124860,127811,130762,133942,130492,132473,130850,132977,130492,126059,109093,91636
12,2006,5,29,94799,84132,78674,75600,74230,75119,78159,89303,109537,132994,152201,163476,171295,177725,184160,192363,195266,199011,194800,189405,186536,181954,155286,126730
13,2006,5,29,14597,13143,12632,12294,12114,12391,13429,15718,17995,19968,21337,22316,19311,19909,20278,20829,21035,25243,25223,26064,25151,25151,21618,17740
14,2006,5,29,15153,13209,12080,11577,11413,11567,12028,13870,16989,20525,23090,25830,23773,25005,25985,27095,28157,33200,32717,30769,29502,28058,22803,17988
15,2006,5,29,51352,46629,43613,42249,41893,42514,43543,48855,55364,63349,70601,77768,70165,73870,74953,78499,80047,91268,88497,88522,82432,80212,69125,57868
16,2006,5,29,23130,20541,18728,17826,17605,17507,18162,21669,26895,32289,36030,38233,35687,37018,38071,39019,39625,43773,42863,41005,38497,37203,33014,25613
17,2006,5,29,26086,23879,22467,21742,21590,22487,22610,24226,26562,29398,32737,35592,35286,36804,38020,39739,41402,44296,43352,42297,41098,40283,35050,30340
18,2006,5,29,152748,134866,123885,117617,115251,116507,119907,138952,170991,203436,231670,253395,246729,257093,261205,270578,271260,298956,296300,327240,297560,282419,235210,189584
19,2006,5,29,55136,49006,45710,43680,43078,44286,47043,53359,63487,74844,84898,93637,85087,89662,93867,98569,101574,118740,117191,114380,110943,106756,88155,70040
20,2006,5,29,64246,59836,57187,55774,56561,59636,62958,70844,80946,91016,98243,103287,96431,98860,101487,104117,104646,116979,116428,118111,114617,112989,97358,82855
21,2006,5,29,1211193,1114510,1045343,1012427,994511,1004000,1034170,1141688,1318895,1514418,1664918,1775106,1757601,1800465,1844511,1897527,1931351,2063244,2079165,2090758,2027028,1978719,1727676,1471564
1,2006,5,30,15572,14172,13091,12536,12608,13425,15514,16808,17344,18586,20690,22614,24644,26385,27881,29776,30771,31720,31637,30120,29262,27930,23573,19705
2,2006,5,30,135176,127402,123429,120654,122878,132761,150682,169457,179906,192830,207457,217090,228904,238273,242535,244539,248542,249606,247426,240889,236679,229416,205132,175603
3,2006,5,30,145855,137466,133181,130185,132585,143250,162586,182844,194118,208063,223847,234240,246988,257097,261695,263858,268178,269325,266974,259919,255377,247541,221338,189476
4,2006,5,30,362,338,322,301,312,332,406,468,489,499,528,519,514,527,524,541,568,582,584,584,613,592,524,451
5,2006,5,30,6040,5372,4895,4675,4813,5366,6812,7157,6924,7565,8527,9444,10415,11088,11709,11978,12879,13525,14985,14566,14310,13565,11406,9141
6,2006,5,30,141216,132774,128325,125328,127691,138127,157494,176614,186829,200394,215984,226533,239320,249361,254243,256517,261421,263130,262411,255454,250989,242982,216538,184744
7,2006,5,30,145855,137466,133181,130185,132585,143250,162586,182844,194118,208063,223847,234240,246988,257097,261695,263858,268178,269325,266974,259919,255377,247541,221338,189476
8,2006,5,30,2558,2297,2195,2183,2276,2585,2892,3077,3137,3323,3690,4078,4474,4657,4897,5145,5460,5723,5777,5578,5457,5204,4362,3606
9,2006,5,30,85029,85260,84903,84714,84651,85071,84462,80367,80073,79443,78687,78099,46725,24276,23604,23877,24213,24129,44961,73332,80409,83160,83937,84777
10,2006,5,30,17748,16800,16154,15891,16552,19367,21928,24522,24775,25489,27191,29275,32262,41804,33848,30188,30917,27078,20363,32794,32780,31809,28016,24357
11,2006,5,30,78810,72191,68118,66286,67092,73152,88864,101616,105788,112395,120420,129318,137590,146748,152248,148155,149817,150925,158182,154311,149004,141200,121984,102596
12,2006,5,30,106093,95296,88018,84694,84629,91675,111351,122801,127827,139622,154585,171111,186207,198277,205569,213081,215957,219583,215160,204873,194467,182807,154216,124430
13,2006,5,30,15247,13860,13227,12914,13041,14530,17760,19693,19399,19871,21227,22646,23648,21292,22049,23002,23473,23833,27705,26659,23018,22627,22431,18459
14,2006,5,30,14497,12644,11658,11217,11383,13092,15827,16602,16460,17651,19655,22669,25457,23945,24284,25828,27528,28825,33382,33664,30329,28039,26306,21155
15,2006,5,30,49969,46070,43657,41979,42142,45515,55342,59632,60016,64023,70075,76272,80890,75808,78925,82247,84541,85665,95764,95298,80294,77626,76250,64322
16,2006,5,30,21532,19280,18248,17687,17904,19264,22467,25536,26092,28236,30789,33543,36938,35828,38138,40404,41165,37256,45705,46465,41330,38824,35937,29151
17,2006,5,30,26629,24500,23218,22544,22755,25217,29408,30980,31238,32887,35010,37935,41431,41731,43926,45868,47566,47641,49760,48786,46279,44578,41707,35814
18,2006,5,30,159799,142735,131925,127664,130428,148887,181106,195232,198080,214272,239366,264589,286376,287322,300996,302876,317327,323530,376905,360385,331304,311311,281792,234997
19,2006,5,30,57117,50834,47658,45706,46083,53930,67482,70211,69752,74800,82551,91198,100452,94463,98916,104120,109102,113219,128914,125624,111613,106421,100685,81421
20,2006,5,30,72535,67532,64787,63103,63640,70275,82713,90940,91658,96549,103008,109638,115611,110286,114053,116322,118182,121364,134061,128791,116761,113507,107384,91567
21,2006,5,30,1297639,1204289,1150190,1120446,1136048,1239071,1437682,1577401,1634023,1744561,1887134,2015051,2115834,2146265,2201735,2232180,2285785,2305984,2427630,2398011,2285652,2196680,1984856,1685248
1,2006,5,31,16723,15092,13922,13280,13203,14073,16596,17113,16355,16542,17795,19062,21338,24019,25816,27735,29633,30338,29132,28438,27597,25751,21842,18182
2,2006,5,31,164148,157296,153542,150297,150222,155947,169791,180534,182399,189658,199475,210956,219613,229788,236146,243373,247240,249679,242251,233911,231098,220410,197750,174506
3,2006,5,31,177116,169722,165673,162170,162089,168268,183205,194796,196808,204641,215233,227621,236963,247941,254801,262599,266772,269405,261389,252391,249356,237823,213372,188293
4,2006,5,31,389,357,331,319,323,348,414,456,468,463,454,455,481,482,505,501,510,526,566,557,587,578,489,397
5,2006,5,31,7689,6820,6261,6083,6146,6684,8291,8401,8056,8414,9185,9957,10819,11562,12272,12756,12959,13361,14818,13970,13525,12731,10638,8519
6,2006,5,31,171837,164115,159803,156379,156367,162632,178082,188935,190455,198071,208660,220913,230432,241350,248418,256128,260199,263040,257068,247882,244623,233141,208387,183025
7,2006,5,31,177116,169722,165673,162170,162089,168268,183205,194796,196808,204641,215233,227621,236963,247941,254801,262599,266772,269405,261389,252391,249356,237823,213372,188293
8,2006,5,31,2993,2736,2576,2453,2532,2857,3238,3312,3263,3592,3927,4243,4731,4955,5145,5357,5403,4842,4601,4402,4178,3915,3316,2836
9,2006,5,31,84966,84693,84819,84798,84483,84714,84966,85344,85428,81018,79023,78246,51723,24465,24255,24129,24150,24276,53655,81795,81648,82509,82509,82215
10,2006,5,31,21670,20017,19266,18926,19722,22429,23961,25825,25507,26868,28542,30207,30897,31770,33015,33777,34127,35364,35247,34129,33316,32995,29675,25596
11,2006,5,31,89030,81072,75850,73369,73401,78021,93348,102373,101040,102614,108361,115194,122656,131364,138356,143290,147769,150062,148849,141752,138503,134348,118023,100688
12,2006,5,31,104014,93092,86330,83277,83615,90576,109247,116534,113033,116142,124302,134929,147125,156501,166821,176943,187836,194827,191530,181040,176646,173250,149971,123743
13,2006,5,31,16035,14721,14031,13595,13752,15069,18624,20378,19552,19724,20374,18120,19238,20905,21899,23093,23656,26107,26377,24504,24222,23883,20627,17032
14,2006,5,31,17867,15901,14790,13854,13814,15098,18063,18985,18574,20393,23192,21544,23865,25691,27217,26490,27489,32023,33919,34477,33388,31519,26343,21152
15,2006,5,31,56162,52158,49327,47494,47612,50298,59162,63308,62329,65111,70517,65527,70038,75083,79500,81834,82786,92179,95207,89380,86743,84556,73604,62904
16,2006,5,31,25150,22696,21316,20289,20254,21250,24808,27620,27395,29060,31716,30983,33565,36374,38106,39967,41065,45145,45972,42347,40639,39142,33397,27624
17,2006,5,31,32217,29691,28190,27162,26773,29511,33052,34419,34980,36296,38318,38036,40775,43093,44635,45912,46698,49143,49317,47374,46757,45541,40712,35227
18,2006,5,31,201697,181500,166742,158542,157857,173484,205042,218494,220895,234377,254103,254256,273868,292418,305743,316053,311549,332844,365935,341140,331531,313447,266245,220597
19,2006,5,31,68970,61831,57507,54531,54001,61018,74431,77220,74305,77073,84685,78849,87303,95721,101833,107014,108886,121965,123145,120593,117801,113103,96375,79252
20,2006,5,31,80928,75268,70814,68558,69425,76343,89764,96357,94364,97330,103316,100113,106394,112836,115941,117312,114699,124938,126788,117677,116184,110619,98569,85663
21,2006,5,31,1516717,1418500,1356763,1317546,1317680,1396888,1577290,1675200,1672014,1732028,1836411,1886832,1968787,2054259,2135225,2206862,2240198,2329469,2367155,2290150,2247698,2157084,1905216,1645744
1,2006,8,2,22621,20637,19333,17950,17535,18299,19555,20335,22080,24874,28564,31161,33716,35864,37303,38666,39766,40552,40209,38551,36836,35191,31292,27367
2,2006,8,2,195273,183877,175037,170747,169688,173845,181646,193502,206397,223582,243095,262094,273692,281225,285312,290747,291505,290332,285533,276186,268523,258394,234962,212446
3,2006,8,2,210699,198403,188866,184236,183094,187580,195997,208790,222703,241246,262299,282801,295315,303442,307852,313716,314534,313268,308090,298006,289736,278808,253525,229229
4,2006,8,2,441,408,404,399,391,380,450,518,536,574,580,579,623,648,615,618,653,697,710,693,689,729,639,554
5,2006,8,2,9486,8456,7741,7259,7100,7190,7706,8193,8692,10050,11664,13077,14172,14674,15207,15679,16074,16979,18349,17185,16337,15747,13674,11608
6,2006,8,2,204759,192333,182778,178006,176788,181035,189353,201696,215090,233632,254759,275172,287864,295899,300519,306426,307579,307310,303881,293371,284860,274141,248636,224053
7,2006,8,2,210699,198403,188866,184236,183094,187580,195997,208790,222703,241246,262299,282801,295315,303442,307852,313716,314534,313268,308090,298006,289736,278808,253525,229229
8,2006,8,2,3781,3414,3202,3100,3141,3331,3470,3689,4009,4469,5014,5573,5932,6137,6314,6453,6584,6736,6628,6338,5978,5810,5056,4356
9,2006,8,2,93198,94395,94101,79737,77952,65247,15183,11991,9429,8988,8610,9030,9282,9765,10080,20055,20979,18522,22092,44310,87696,93009,93555,93681
10,2006,8,2,36156,33709,32160,31650,31712,33948,35908,38016,41575,44644,51276,60396,49114,49591,50536,51489,51729,51070,43083,43144,51452,49082,44812,40315
11,2006,8,2,147111,136279,128875,123714,122036,124327,133162,145213,157266,173345,190512,204456,214205,221606,214514,217641,219147,221750,228019,224188,215349,205675,186609,167357
12,2006,8,2,195102,177715,165682,157123,153522,156616,165816,179623,199920,226366,254555,280323,297562,307908,316444,314870,319841,321936,316561,314637,298489,284400,255939,226225
13,2006,8,2,19870,18083,17046,16476,16292,17314,19484,20952,21947,23495,25845,27930,29995,31276,28428,29223,30032,29843,34349,32578,31572,31042,27425,23434
14,2006,8,2,26734,24519,22769,21559,21288,21843,22708,23823,25736,29396,33416,36907,37442,38873,35711,36251,36221,36280,41844,41448,42018,40106,35675,31017
15,2006,8,2,76160,70493,66758,64032,63383,64934,69901,73880,76388,84450,93770,103492,109102,113650,105232,105339,108300,108863,122560,115159,112541,109098,98735,87561
16,2006,8,2,35610,32423,31216,30102,30343,30690,32037,34648,38462,43222,48695,53937,57600,60651,58933,60293,60971,61589,66079,62112,59796,56382,50280,44185
17,2006,8,2,42216,39352,37040,35289,35239,36938,38533,39464,42429,46006,50325,54150,57318,59276,57639,57805,58047,58911,60400,58155,56876,55430,51667,46912
18,2006,8,2,254839,231385,214133,203865,202134,210820,226101,239725,259813,289538,328796,363514,388388,400009,382678,391659,398165,400384,456111,424991,412610,390965,346052,302360
19,2006,8,2,98507,89632,83737,79403,77768,81596,88367,92864,99314,109768,124908,138112,146211,153322,143537,146678,149312,152177,163948,159675,157278,151102,133798,115863
20,2006,8,2,97466,89826,84052,80903,80903,85656,93553,100250,106658,115852,125912,134556,142418,147424,140583,139475,143164,146517,158739,151777,146250,142227,126568,111213
21,2006,8,2,1980728,1843742,1743796,1669786,1653403,1689169,1734927,1845962,1981147,2174743,2404894,2620061,2745266,2834682,2805289,2856799,2887137,2896984,2985275,2900510,2864622,2756146,2492424,2228965
1,2006,8,3,24190,21987,20517,19302,18758,19092,20030,21098,23183,26343,29859,32851,35160,36853,37632,38123,36802,36009,35163,33744,32609,31657,28165,24319
2,2006,8,3,196509,183949,176370,172238,171552,175817,185917,199833,214964,235022,252079,267156,274762,282323,287984,291729,293884,292074,285343,275444,268448,256809,234462,212921
3,2006,8,3,212034,198481,190304,185845,185104,189707,200605,215621,231946,253590,271993,288262,296468,304627,310735,314777,317102,315149,307885,297205,289655,277097,252986,229742
4,2006,8,3,482,453,428,416,408,429,470,543,548,560,604,603,601,629,630,625,664,713,734,674,694,694,611,521
5,2006,8,3,10134,9091,8363,7821,7718,7888,8348,8883,9612,10740,12331,13766,14665,15048,15591,16339,16826,17188,18713,17471,16782,15896,13868,11512
